"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.94","43.17","HAMILTON A","6153193","2020-06-02","2020","06","02","","26.1","","12.2","","19.2","","0.0","","1.2","","0.6","","0.0","","0.6","","","","21","","42",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-03","2020","06","03","","26.7","","14.3","","20.5","","0.0","","2.5","","3.3","","0.0","","3.3","","","","28","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-04","2020","06","04","","28.7","","12.5","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","21","","42",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-05","2020","06","05","","28.3","","15.3","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","","","17","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-06","2020","06","06","","25.1","","13.2","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","34","","48",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-07","2020","06","07","","21.9","","10.1","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","28","","32",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-08","2020","06","08","","24.4","","9.3","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-06-09","2020","06","09","","30.3","","12.1","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-06-10","2020","06","10","","30.5","","16.4","","23.5","","0.0","","5.5","","18.0","","0.0","","18.0","","","","20","","59",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-11","2020","06","11","","23.1","","14.7","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","24","","71",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-12","2020","06","12","","17.3","","6.8","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","30","","46",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-13","2020","06","13","","17.9","","6.2","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","2","","35",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-14","2020","06","14","","17.5","","6.8","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","5","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-15","2020","06","15","","19.5","","8.8","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","6","","42",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-16","2020","06","16","","22.6","","8.4","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-06-17","2020","06","17","","27.0","","10.7","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","12","","32",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-18","2020","06","18","","27.9","","13.7","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-06-19","2020","06","19","","29.0","","14.1","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","","30","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-20","2020","06","20","","30.1","","15.1","","22.6","","0.0","","4.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-06-21","2020","06","21","","31.1","","15.7","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","","","18","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-22","2020","06","22","","28.4","","18.1","","23.3","","0.0","","5.3","","0.0","T","0.0","","0.0","T","","","14","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-23","2020","06","23","","25.1","","16.8","","21.0","","0.0","","3.0","","9.8","","0.0","","9.8","","","","24","","61",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-24","2020","06","24","","21.7","","13.2","","17.5","","0.5","","0.0","","2.0","","0.0","","2.0","","","","25","","52",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-25","2020","06","25","","25.2","","10.5","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","27","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-26","2020","06","26","","27.8","","13.1","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","22","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-27","2020","06","27","","27.3","","18.5","","22.9","","0.0","","4.9","","11.8","","0.0","","11.8","","","","26","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-28","2020","06","28","","28.5","","15.7","","22.1","","0.0","","4.1","","0.0","","0.0","","0.0","","","","32","","39",""
"-79.94","43.17","HAMILTON A","6153193","2020-06-29","2020","06","29","","29.8","","15.2","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-06-30","2020","06","30","","27.0","","17.9","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","","","4","","35",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-01","2020","07","01","","29.3","","16.4","","22.9","","0.0","","4.9","","0.0","","0.0","","0.0","","","","1","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-02","2020","07","02","","32.5","","17.1","","24.8","","0.0","","6.8","","0.0","","0.0","","0.0","","","","32","","33",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-03","2020","07","03","","31.8","","19.1","","25.5","","0.0","","7.5","","0.0","","0.0","","0.0","","","","33","","33",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-04","2020","07","04","","30.5","","18.5","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","","","5","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-05","2020","07","05","","32.1","","13.9","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","","","33","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-06","2020","07","06","","30.3","","18.6","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-07-07","2020","07","07","","34.8","","18.2","","26.5","","0.0","","8.5","","0.0","","0.0","","0.0","","","","19","","33",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-08","2020","07","08","","33.5","","21.0","","27.3","","0.0","","9.3","","2.8","","0.0","","2.8","","","","29","","58",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-09","2020","07","09","","33.9","","20.0","","27.0","","0.0","","9.0","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-07-10","2020","07","10","","34.1","","20.0","","27.1","","0.0","","9.1","","6.2","","0.0","","6.2","","","","15","","61",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-11","2020","07","11","","25.7","","17.1","","21.4","","0.0","","3.4","","21.0","","0.0","","21.0","","","","30","","50",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-12","2020","07","12","","25.5","","14.8","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","29","","35",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-13","2020","07","13","","25.7","","14.6","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","30","","39",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-14","2020","07","14","","26.5","","12.9","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-07-15","2020","07","15","","29.4","","15.2","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-07-16","2020","07","16","","27.1","","19.9","","23.5","","0.0","","5.5","","6.4","","0.0","","6.4","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-07-17","2020","07","17","","29.5","","17.8","","23.7","","0.0","","5.7","","0.0","","0.0","","0.0","","","","23","","33",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-18","2020","07","18","","31.0","","16.4","","23.7","","0.0","","5.7","","0.0","","0.0","","0.0","","","","24","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-19","2020","07","19","","30.0","","21.5","","25.8","","0.0","","7.8","","3.2","","0.0","","3.2","","","","24","","58",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-20","2020","07","20","","28.6","","17.5","","23.1","","0.0","","5.1","","0.0","","0.0","","0.0","","","","22","","52",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-21","2020","07","21","","25.7","","15.4","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-07-22","2020","07","22","","27.8","","17.6","","22.7","","0.0","","4.7","","6.0","","0.0","","6.0","","","","24","","46",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-23","2020","07","23","","27.6","","18.8","","23.2","","0.0","","5.2","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-07-24","2020","07","24","","27.2","","16.9","","22.1","","0.0","","4.1","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-07-25","2020","07","25","","29.9","","15.4","","22.7","","0.0","","4.7","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-07-26","2020","07","26","","31.5","","16.3","","23.9","","0.0","","5.9","","0.0","","0.0","","0.0","","","","23","","41",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-27","2020","07","27","","31.3","","21.3","","26.3","","0.0","","8.3","","1.2","","0.0","","1.2","","","","26","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-28","2020","07","28","","28.9","","17.4","","23.2","","0.0","","5.2","","0.0","T","0.0","","0.0","T","","","22","","41",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-29","2020","07","29","","28.9","","17.5","","23.2","","0.0","","5.2","","0.0","","0.0","","0.0","","","","28","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-30","2020","07","30","","28.1","","15.8","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","31","","32",""
"-79.94","43.17","HAMILTON A","6153193","2020-07-31","2020","07","31","","28.4","","17.1","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-08-01","2020","08","01","","28.5","","16.6","","22.6","","0.0","","4.6","","5.4","","0.0","","5.4","","","","5","","35",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-02","2020","08","02","","26.2","","18.0","","22.1","","0.0","","4.1","","21.0","","0.0","","21.0","","","","23","","72",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-03","2020","08","03","","27.6","","15.8","","21.7","","0.0","","3.7","","1.2","","0.0","","1.2","","","","30","","39",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-04","2020","08","04","","25.4","","16.2","","20.8","","0.0","","2.8","","6.0","","0.0","","6.0","","","","26","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-05","2020","08","05","","22.6","","13.2","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","24","","41",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-06","2020","08","06","","24.7","","12.9","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","","","21","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-07","2020","08","07","","25.0","","12.8","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-08-08","2020","08","08","","27.4","","13.1","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-08-09","2020","08","09","","","M","","M","","M","","M","","M","0.0","T","0.0","","0.0","T","","","23","","39",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-10","2020","08","10","","31.0","","19.0","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","","","21","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-11","2020","08","11","","27.8","","13.8","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","24","","41",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-12","2020","08","12","","29.2","","11.5","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","27","","33",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-13","2020","08","13","","29.3","","16.7","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-08-14","2020","08","14","","28.2","","17.3","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","","","5","","48",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-15","2020","08","15","","26.1","","16.9","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","5","","35",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-16","2020","08","16","","25.1","","16.2","","20.7","","0.0","","2.7","","0.3","","0.0","","0.3","","","","25","","35",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-17","2020","08","17","","27.1","","12.6","","19.9","","0.0","","1.9","","4.2","","0.0","","4.2","","","","21","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-18","2020","08","18","","24.5","","12.0","","18.3","","0.0","","0.3","","1.2","","0.0","","1.2","","","","33","","46",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-19","2020","08","19","","23.9","","8.4","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-08-20","2020","08","20","","26.1","","8.4","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","21","","41",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-21","2020","08","21","","29.5","","11.9","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","26","","35",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-22","2020","08","22","","31.2","","16.1","","23.7","","0.0","","5.7","","0.0","","0.0","","0.0","","","","22","","35",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-23","2020","08","23","","31.4","","15.1","","23.3","","0.0","","5.3","","2.0","","0.0","","2.0","","","","23","","32",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-24","2020","08","24","","31.6","","16.9","","24.3","","0.0","","6.3","","5.2","","0.0","","5.2","","","","25","","39",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-25","2020","08","25","","28.1","","14.5","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","","","31","","41",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-26","2020","08","26","","21.6","","13.4","","17.5","","0.5","","0.0","","3.0","","0.0","","3.0","","","","1","","32",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-27","2020","08","27","","29.5","","14.7","","22.1","","0.0","","4.1","","0.8","","0.0","","0.8","","","","26","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-28","2020","08","28","","22.5","","14.2","","18.4","","0.0","","0.4","","0.4","","0.0","","0.4","","","","20","","32",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-29","2020","08","29","","24.8","","14.7","","19.8","","0.0","","1.8","","0.0","T","0.0","","0.0","T","","","28","","58",""
"-79.94","43.17","HAMILTON A","6153193","2020-08-30","2020","08","30","","22.9","","12.3","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-08-31","2020","08","31","","24.9","","11.7","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","4","","39",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-01","2020","09","01","","28.9","","16.5","","22.7","","0.0","","4.7","","0.4","","0.0","","0.4","","","","23","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-02","2020","09","02","","27.6","","15.2","","21.4","","0.0","","3.4","","1.6","","0.0","","1.6","","","","24","","46",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-03","2020","09","03","","27.7","","11.5","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","","","22","","58",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-04","2020","09","04","","22.5","","10.6","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","26","","48",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-05","2020","09","05","","19.4","","8.5","","14.0","","4.0","","0.0","","0.2","","0.0","","0.2","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-09-06","2020","09","06","","23.5","","5.7","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","19","","42",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-07","2020","09","07","","21.5","","15.5","","18.5","","0.0","","0.5","","13.4","","0.0","","13.4","","","","22","","61",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-08","2020","09","08","","17.5","","13.4","","15.5","","2.5","","0.0","","0.2","","0.0","","0.2","","","","4","","41",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-09","2020","09","09","","16.6","","14.1","","15.4","","2.6","","0.0","","0.6","","0.0","","0.6","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-09-10","2020","09","10","","20.6","","12.8","","16.7","","1.3","","0.0","","0.2","","0.0","","0.2","","","","21","","32",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-11","2020","09","11","","16.3","","8.3","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","6","","35",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-12","2020","09","12","","21.1","","8.7","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","18","","32",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-13","2020","09","13","","25.0","","13.7","","19.4","","0.0","","1.4","","13.0","","0.0","","13.0","","","","25","","48",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-14","2020","09","14","","17.7","","6.8","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-09-15","2020","09","15","","18.5","","3.7","","11.1","","6.9","","0.0","","0.0","T","0.0","","0.0","T","","","19","","33",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-16","2020","09","16","","22.9","","11.2","","17.1","","0.9","","0.0","","0.0","T","0.0","","0.0","T","","","22","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-17","2020","09","17","","19.4","","7.2","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","2","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-18","2020","09","18","","15.7","","3.3","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","36","","42",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-19","2020","09","19","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-09-20","2020","09","20","","16.6","","4.4","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","","","5","","33",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-21","2020","09","21","","20.0","","4.4","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","22","","32",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-22","2020","09","22","","22.5","","4.9","","13.7","","4.3","","0.0","","0.0","","0.0","","0.0","","","","26","","33",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-23","2020","09","23","","26.7","","9.7","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","28","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-24","2020","09","24","","26.4","","11.1","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","","","26","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-25","2020","09","25","","26.4","","10.8","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-09-26","2020","09","26","","26.6","","12.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","21","","41",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-27","2020","09","27","","25.1","","17.8","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","22","","54",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-28","2020","09","28","","25.6","","13.2","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","21","","50",""
"-79.94","43.17","HAMILTON A","6153193","2020-09-29","2020","09","29","","18.3","","10.6","","14.5","","3.5","","0.0","","0.2","","0.0","","0.2","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-09-30","2020","09","30","","18.1","","8.7","","13.4","","4.6","","0.0","","8.6","","0.0","","8.6","","","","22","","65",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-01","2020","10","01","","17.2","","5.6","","11.4","","6.6","","0.0","","4.2","","0.0","","4.2","","","","24","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-02","2020","10","02","","13.9","","4.0","","9.0","","9.0","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-10-03","2020","10","03","","13.4","","1.6","","7.5","","10.5","","0.0","","0.2","","0.0","","0.2","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-10-04","2020","10","04","","11.6","","5.7","","8.7","","9.3","","0.0","","7.8","","0.0","","7.8","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-10-05","2020","10","05","","15.4","","5.4","","10.4","","7.6","","0.0","","0.6","","0.0","","0.6","","","","26","","32",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-06","2020","10","06","","18.1","","6.3","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","21","","55",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-07","2020","10","07","","18.6","","8.3","","13.5","","4.5","","0.0","","6.8","","0.0","","6.8","","","","29","","68",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-08","2020","10","08","","17.1","","3.8","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","","","27","","41",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-09","2020","10","09","","18.9","","2.1","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","","","22","","52",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-10","2020","10","10","","22.3","","8.0","","15.2","","2.8","","0.0","","0.8","","0.0","","0.8","","","","24","","55",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-11","2020","10","11","","11.4","","6.0","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","","","5","","61",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-12","2020","10","12","","17.5","","8.1","","12.8","","5.2","","0.0","","0.0","T","0.0","","0.0","T","","","15","","48",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-13","2020","10","13","","17.5","","8.6","","13.1","","4.9","","0.0","","6.6","","0.0","","6.6","","","","27","","54",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-14","2020","10","14","","16.7","","5.1","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","19","","37",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-15","2020","10","15","","16.8","","6.3","","11.6","","6.4","","0.0","","17.2","","0.0","","17.2","","","","23","","52",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-16","2020","10","16","","11.0","","1.5","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","","","28","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-17","2020","10","17","","12.7","","4.4","","8.6","","9.4","","0.0","","0.8","","0.0","","0.8","","","","19","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-18","2020","10","18","","13.7","","6.6","","10.2","","7.8","","0.0","","2.0","","0.0","","2.0","","","","20","","54",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-19","2020","10","19","","7.4","","5.5","","6.5","","11.5","","0.0","","12.2","","0.0","","12.2","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-10-20","2020","10","20","","11.1","","5.2","","8.2","","9.8","","0.0","","4.4","","0.0","","4.4","","","","6","","32",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-21","2020","10","21","","17.1","","5.5","","11.3","","6.7","","0.0","","6.8","","0.0","","6.8","","","","21","","63",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-22","2020","10","22","","11.3","","6.2","","8.8","","9.2","","0.0","","4.2","","0.0","","4.2","","","","5","","35",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-23","2020","10","23","","24.7","","7.0","","15.9","","2.1","","0.0","","12.6","","0.0","","12.6","","","","22","","54",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-24","2020","10","24","","7.6","","1.0","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","","","30","","45",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-25","2020","10","25","","7.5","","0.7","","4.1","","13.9","","0.0","","0.2","","0.0","","0.2","","","","6","","42",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-26","2020","10","26","","8.0","","3.4","","5.7","","12.3","","0.0","","0.4","","0.0","","0.4","","","","","M","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-10-27","2020","10","27","","8.0","","2.7","","5.4","","12.6","","0.0","","3.8","","0.0","","3.8","","","","","","","M"
"-79.94","43.17","HAMILTON A","6153193","2020-10-28","2020","10","28","","11.0","","2.7","","6.9","","11.1","","0.0","","0.0","T","0.0","","0.0","T","","","23","","42",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-29","2020","10","29","","10.3","","1.8","","6.1","","11.9","","0.0","","1.0","","0.0","","1.0","","","","5","","48",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-30","2020","10","30","","4.9","","-4.1","","0.4","","17.6","","0.0","","0.0","","0.5","","0.5","","0","T","32","","39",""
"-79.94","43.17","HAMILTON A","6153193","2020-10-31","2020","10","31","","7.0","","-7.3","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","","","20","","35",""
"-79.94","43.17","HAMILTON A","6153193","2020-11-01","2020","11","01","","10.5","","-0.6","","5.0","","13.0","","0.0","","6.2","","0.0","T","6.2","","0","T","27","","68",""
"-79.94","43.17","HAMILTON A","6153193","2020-11-02","2020","11","02","","4.7","","-2.5","","1.1","","16.9","","0.0","","0.0","","0.0","T","0.0","T","","","25","","61",""
"-79.94","43.17","HAMILTON A","6153193","2020-11-03","2020","11","03","","10.6","","-0.4","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","","","24","","41",""
"-79.94","43.17","HAMILTON A","6153193","2020-11-04","2020","11","04","","18.3","","5.5","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","22","","58",""
"-79.94","43.17","HAMILTON A","6153193","2020-11-05","2020","11","05","","19.2","","9.2","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","22","","48",""
"-79.94","43.17","HAMILTON A","6153193","2020-11-06","2020","11","06","","19.9","","7.8","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","24","","39",""
"-79.94","43.17","HAMILTON A","6153193","2020-11-07","2020","11","07","","20.2","","6.6","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","22","","41",""
